step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,policy_action_raw_BL_coxa_joint,policy_action_raw_BR_coxa_joint,policy_action_raw_ML_coxa_joint,policy_action_raw_MR_coxa_joint,policy_action_raw_BL_femur_joint,policy_action_raw_BR_femur_joint,policy_action_raw_ML_femur_joint,policy_action_raw_MR_femur_joint,policy_action_raw_BL_tibia_joint,policy_action_raw_BR_tibia_joint,policy_action_raw_ML_tibia_joint,policy_action_raw_MR_tibia_joint,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
130,2.6,0.0,0.30000001192092896,0.0,0.025854460895061493,0.34963905811309814,0.24234002828598022,0.2685207426548004,-0.07689410448074341,0.09170807898044586,1,0,1,1,0.3222478926181793,2.0804367065429688,1.3179550170898438,0.8616222739219666,2.1136724948883057,0.8586960434913635,1.745376706123352,2.1100730895996094,-0.13335949182510376,-1.9451515674591064,-1.1540976762771606,-0.9102221131324768,0.3222478926181793,1.0,1.0,0.8616222739219666,1.0,0.8586960434913635,1.0,1.0,-0.13335949182510376,-1.0,-1.0,-0.9102221131324768,-0.18794189393520355,0.1509341597557068,1.0235987901687622,0.9544099569320679,0.06366768479347229,-0.006984293460845947,0.06366768479347229,0.06366768479347229,1.8531824350357056,1.419862151145935,1.419862151145935,1.464751124382019,-0.09728369861841202,0.18115215003490448,1.029659628868103,0.941288948059082,2.2436441213358194e-05,-0.19514086842536926,-0.1344960331916809,-0.09912268817424774,1.9440611600875854,1.4203122854232788,1.423340916633606,1.6212539672851562,-2.3804397583007812,-0.3621602952480316,-0.7035961747169495,-0.9367043972015381,-0.00015970878303050995,2.9959468841552734,1.1313109397888184,1.659392237663269,-2.096076726913452,-1.808390736579895,0.379852831363678,-0.004199430346488953
131,2.62,0.0,0.30000001192092896,0.0,-0.051144249737262726,0.33924734592437744,0.27840766310691833,0.6872777938842773,0.13831989467144012,0.134220689535141,1,0,1,1,0.21777737140655518,1.8699520826339722,1.194962739944458,0.5090278387069702,1.784538984298706,1.089956521987915,1.5766844749450684,1.083892583847046,-0.17583535611629486,-1.912238359451294,-1.1498806476593018,-0.9651495218276978,0.21777737140655518,1.0,1.0,0.5090278387069702,1.0,1.0,1.0,1.0,-0.17583535611629486,-1.0,-1.0,-0.9651495218276978,-0.24017715454101562,0.1509341597557068,1.0235987901687622,0.7781127095222473,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.06366768479347229,1.831944465637207,1.419862151145935,1.419862151145935,1.4372873306274414,-0.1484529823064804,0.17166540026664734,1.0179126262664795,0.913782000541687,1.9140137737849727e-05,-0.1353456825017929,-0.10072346776723862,-0.06225260719656944,1.9084419012069702,1.3975319862365723,1.4278061389923096,1.6144381761550903,-2.64511775970459,-0.5415100455284119,-0.46896395087242126,-1.6846599578857422,0.004161253571510315,2.997864007949829,2.1454598903656006,2.0612680912017822,-1.7027617692947388,-0.5824552774429321,0.0775345116853714,-0.6275523900985718
132,2.64,0.0,0.30000001192092896,0.0,-0.00037806853652000427,0.2888139486312866,0.08276134729385376,0.635032594203949,1.0560026168823242,0.039601437747478485,0,0,1,0,0.2842675745487213,1.4863773584365845,1.1374541521072388,0.9990234375,1.1264710426330566,1.425203800201416,1.354980707168579,-0.54314124584198,0.006207010708749294,-1.752271056175232,-1.1039727926254272,-0.9545028209686279,0.2842675745487213,1.0,1.0,0.9990234375,1.0,1.0,1.0,-0.54314124584198,0.006207010708749294,-1.0,-1.0,-0.9545028209686279,-0.20693205296993256,0.1509341597557068,1.0235987901687622,1.0231105089187622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.7079029083251953,1.9229656457901,1.419862151145935,1.419862151145935,1.442610740661621,-0.1969328075647354,0.16284780204296112,1.0150902271270752,0.9020555019378662,-3.878927600453608e-06,-0.07538221031427383,-0.05358998477458954,-0.1049659475684166,1.8923161029815674,1.394349455833435,1.4287407398223877,1.5724890232086182,-2.1286909580230713,-0.38953614234924316,-0.01649734564125538,0.3393978178501129,0.000130062602693215,2.998523473739624,2.456733465194702,-3.0034797191619873,-0.19078999757766724,0.1805589497089386,0.00607149675488472,-3.0002384185791016
133,2.66,0.0,0.30000001192092896,0.0,0.003958564251661301,0.24224890768527985,0.031361088156700134,0.14177967607975006,0.09853105247020721,0.11432904750108719,0,1,1,0,0.46143701672554016,1.0560554265975952,1.0894560813903809,2.0203843116760254,0.5209319591522217,1.3668618202209473,1.7269059419631958,-0.09559706598520279,0.7056752443313599,-1.2968388795852661,-0.8592124581336975,-1.38185453414917,0.46143701672554016,1.0,1.0,1.0,0.5209319591522217,1.0,1.0,-0.09559706598520279,0.7056752443313599,-1.0,-0.8592124581336975,-1.0,-0.11834733188152313,0.1509341597557068,1.0235987901687622,1.0235987901687622,-0.17586633563041687,0.06366768479347229,0.06366768479347229,-0.484130859375,2.2726998329162598,1.419862151145935,1.4902559518814087,1.419862151145935,-0.21604719758033752,0.14707805216312408,1.0121710300445557,0.9245273470878601,-0.032877806574106216,-0.04719221964478493,-0.02589327096939087,-0.16403728723526,1.9449408054351807,1.3925141096115112,1.4378215074539185,1.5124653577804565,-0.04309991002082825,-1.096450686454773,-0.3528023064136505,1.6829959154129028,-2.538760185241699,-0.36011701822280884,0.15623806416988373,-3.0167293548583984,3.0003461837768555,-0.0963563472032547,0.8549641966819763,-2.998206377029419
134,2.68,0.0,0.30000001192092896,0.0,0.04933874309062958,0.22803135216236115,-0.0315948911011219,-0.1699693650007248,-0.058385688811540604,0.09651243686676025,0,1,1,0,0.6196146607398987,1.039254069328308,0.7811887860298157,2.201960325241089,0.8844790458679199,1.8167542219161987,1.8888214826583862,-0.011321818456053734,0.818359375,-1.255271315574646,-0.7708662748336792,-1.2872635126113892,0.6196146607398987,1.0,0.7811887860298157,1.0,0.8844790458679199,1.0,1.0,-0.011321818456053734,0.818359375,-1.0,-0.7708662748336792,-1.0,-0.03925850987434387,0.1509341597557068,0.9141931533813477,1.0235987901687622,0.005907207727432251,0.06366768479347229,0.06366768479347229,-0.44199323654174805,2.3290419578552246,1.419862151145935,1.5344290733337402,1.419862151145935,-0.19137832522392273,0.12804566323757172,1.0039358139038086,0.964960515499115,-0.05918585881590843,-0.047970738261938095,-0.03125340864062309,-0.22375532984733582,2.0049476623535156,1.389617681503296,1.4575755596160889,1.4547806978225708,2.134356737136841,-0.8055823445320129,-0.4494439959526062,2.2081525325775146,-0.3323681950569153,0.15711498260498047,-0.6131836771965027,-2.9934449195861816,3.000331401824951,-0.13038277626037598,1.0389572381973267,-2.6022913455963135
135,2.7,0.0,0.30000001192092896,0.0,0.052866291254758835,0.2635510265827179,-0.08948934078216553,-0.3126277029514313,-0.1953849345445633,0.04998444393277168,0,1,1,0,0.7515563368797302,0.9006551504135132,0.773215651512146,2.2403411865234375,1.1752030849456787,1.7326608896255493,1.8865584135055542,0.3558351695537567,0.6652604937553406,-1.2259470224380493,-0.6097191572189331,-1.3087292909622192,0.7515563368797302,0.9006551504135132,0.773215651512146,1.0,1.0,1.0,1.0,0.3558351695537567,0.6652604937553406,-1.0,-0.6097191572189331,-1.0,0.0267123281955719,0.10126173496246338,0.9102066159248352,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.25841474533081055,2.2524924278259277,1.419862151145935,1.6150026321411133,1.419862151145935,-0.13399486243724823,0.11176466196775436,0.9932971000671387,1.0072540044784546,-0.04007373005151749,-0.04312833026051521,-0.05257963389158249,-0.2711476683616638,2.0649518966674805,1.387591004371643,1.4861234426498413,1.413892149925232,3.0003879070281982,-0.7736620306968689,-0.6203227043151855,1.970101237297058,1.819655179977417,0.3119315207004547,-1.2978218793869019,-1.7851651906967163,3.000147819519043,-0.165222629904747,1.5716159343719482,-1.4935799837112427
136,2.72,0.0,0.30000001192092896,0.0,0.018496882170438766,0.298271119594574,-0.17391254007816315,-0.019241251051425934,-0.6407157182693481,0.0338393971323967,0,1,1,0,0.9931697845458984,0.8443222045898438,0.8214534521102905,2.3462181091308594,1.4352905750274658,1.7188282012939453,1.8459774255752563,0.6740663647651672,0.5376311540603638,-1.1781423091888428,-0.48694244027137756,-1.3354284763336182,0.9931697845458984,0.8443222045898438,0.8214534521102905,1.0,1.0,1.0,1.0,0.6740663647651672,0.5376311540603638,-1.0,-0.48694244027137756,-1.0,0.147519052028656,0.07309526205062866,0.9343255162239075,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.09929913282394409,2.1886777877807617,1.419862151145935,1.6763908863067627,1.419862151145935,-0.07400058954954147,0.09362734109163284,0.9778788685798645,1.0398585796356201,3.9751002987031825e-06,-0.03714675456285477,-0.08570767939090729,-0.2656034231185913,2.124915361404419,1.3840802907943726,1.5258175134658813,1.3943153619766235,2.9954311847686768,-1.0996854305267334,-1.0188398361206055,1.2992808818817139,0.00160980224609375,0.35132649540901184,-1.9675841331481934,1.9076911211013794,3.0000264644622803,-0.09284937381744385,2.3126022815704346,-0.5035167932510376
137,2.74,0.0,0.30000001192092896,0.0,-0.012345366179943085,0.32901209592819214,-0.20158514380455017,0.0202864408493042,-0.4054689407348633,0.05390162020921707,0,1,1,0,1.2408119440078735,0.8210383057594299,0.8095017671585083,2.30696177482605,1.9184036254882812,1.8878693580627441,1.9103983640670776,0.6213563084602356,0.6158804297447205,-1.1375949382781982,-0.4549245536327362,-1.3554328680038452,1.0,0.8210383057594299,0.8095017671585083,1.0,1.0,1.0,1.0,0.6213563084602356,0.6158804297447205,-1.0,-0.4549245536327362,-1.0,0.1509341597557068,0.06145331263542175,0.9283496737480164,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.1256541609764099,2.227802276611328,1.419862151145935,1.6923998594284058,1.419862151145935,-0.014002958312630653,0.06815336644649506,0.9586238861083984,1.0464091300964355,2.8625595405173954e-06,-0.03813165798783302,-0.12720532715320587,-0.21322599053382874,2.1836018562316895,1.384333610534668,1.5771002769470215,1.392948031425476,2.999746561050415,-1.2691988945007324,-0.8883392214775085,-0.13709759712219238,0.00021046899200882763,-0.30212679505348206,-1.8872363567352295,3.0016722679138184,2.7270190715789795,0.043874792754650116,2.533665180206299,0.25786641240119934
138,2.7600000000000002,0.0,0.30000001192092896,0.0,0.00478377565741539,0.3428460359573364,-0.19039860367774963,-0.01181752048432827,-0.044132694602012634,-0.022452540695667267,0,1,1,0,1.3478840589523315,0.7640268802642822,0.710747241973877,2.3591184616088867,2.040879487991333,1.8882098197937012,1.840612530708313,0.6517747044563293,0.5353862047195435,-1.0924813747406006,-0.4858730137348175,-1.3564363718032837,1.0,0.7640268802642822,0.710747241973877,1.0,1.0,1.0,1.0,0.6517747044563293,0.5353862047195435,-1.0,-0.4858730137348175,-1.0,0.1509341597557068,0.0329475998878479,0.8789724111557007,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,-0.11044496297836304,2.1875553131103516,1.419862151145935,1.6769256591796875,1.419862151145935,0.04598533362150192,0.04434528574347496,0.9413284659385681,1.0421761274337769,5.825323114549974e-06,-0.05066502466797829,-0.1601395159959793,-0.15317034721374512,2.216900110244751,1.3868517875671387,1.6255433559417725,1.402274250984192,2.999485731124878,-1.096049427986145,-0.8307874798774719,-0.26010662317276,-0.00013870280236005783,-0.8122594952583313,-1.310632348060608,2.935286283493042,0.8088041543960571,0.12756001949310303,2.221975088119507,0.5748889446258545
139,2.7800000000000002,0.0,0.30000001192092896,0.0,0.04850824177265167,0.3550805151462555,-0.09673240780830383,0.11866587400436401,-0.1919044852256775,-0.03939828276634216,0,1,1,1,1.36948561668396,0.5978726744651794,0.5885457992553711,2.32424259185791,1.9707365036010742,1.6338108777999878,1.7295105457305908,0.9117929339408875,0.3739549517631531,-1.123866319656372,-0.5348544120788574,-1.3380910158157349,1.0,0.5978726744651794,0.5885457992553711,1.0,1.0,1.0,1.0,0.9117929339408875,0.3739549517631531,-1.0,-0.5348544120788574,-1.0,0.1509341597557068,-0.05012950301170349,0.8178716897964478,1.0235987901687622,0.06366768479347229,0.06366768479347229,0.06366768479347229,0.019564151763916016,2.106839656829834,1.419862151145935,1.6524349451065063,1.419862151145935,0.10474130511283875,0.0208596121519804,0.9228880405426025,1.0354396104812622,5.4641336646454874e-06,-0.0684107095003128,-0.1804092526435852,-0.09891334176063538,2.199923276901245,1.3902772665023804,1.6647039651870728,1.4098789691925049,2.817201852798462,-1.2416706085205078,-1.2411428689956665,-0.6999868750572205,-0.00036323314998298883,-0.4115193486213684,-0.8466987013816833,0.8539074659347534,-1.8843997716903687,-0.03590279817581177,1.6860082149505615,0.24057388305664062
140,2.8000000000000003,0.0,0.30000001192092896,0.0,0.08699890971183777,0.21753451228141785,0.057863347232341766,0.3997401297092438,0.5440607070922852,0.05775069072842598,1,0,1,1,1.10641610622406,0.7146662473678589,0.7481604814529419,1.638813853263855,1.9632394313812256,0.2765486240386963,1.1976927518844604,1.889362096786499,0.0671379491686821,-1.2247655391693115,-0.6788638234138489,-1.2564510107040405,1.0,0.7146662473678589,0.7481604814529419,1.0,1.0,0.2765486240386963,1.0,1.0,0.0671379491686821,-1.0,-0.6788638234138489,-1.0,0.1509341597557068,0.00826728343963623,0.8976790308952332,1.0235987901687622,0.06366768479347229,-0.29805800318717957,0.06366768479347229,0.06366768479347229,1.9534311294555664,1.419862151145935,1.580430269241333,1.419862151145935,0.1535189300775528,0.0033875606022775173,0.8989105224609375,1.0244812965393066,0.0011651481036096811,-0.11222759634256363,-0.1737305074930191,-0.0997888520359993,2.1471118927001953,1.39888334274292,1.684584617614746,1.4420185089111328,1.2154330015182495,-0.7718306183815002,-0.9293894171714783,-0.7798506617546082,0.8108707070350647,-2.63480544090271,1.297205924987793,-0.09369750320911407,0.634052038192749,0.6706372499465942,0.28536778688430786,1.2555745840072632
141,2.82,0.0,0.30000001192092896,0.0,0.12504208087921143,0.2601942718029022,0.12418351322412491,-0.25585508346557617,0.007956016808748245,0.11458932608366013,1,0,0,1,0.6559756398200989,1.2704780101776123,1.2092317342758179,0.9277188181877136,2.4637045860290527,-0.6111544966697693,-0.37041303515434265,1.4757499694824219,-0.5906522274017334,-1.4841480255126953,-0.99202960729599,-0.8503212332725525,0.6559756398200989,1.0,1.0,0.9277188181877136,1.0,-0.6111544966697693,-0.37041303515434265,1.0,-0.5906522274017334,-1.0,-0.99202960729599,-0.8503212332725525,-0.021078020334243774,0.1509341597557068,1.0235987901687622,0.9874582290649414,0.06366768479347229,-0.7419095635414124,-0.6215388178825378,0.06366768479347229,1.6245360374450684,1.419862151145935,1.4238473176956177,1.4947015047073364,0.13923931121826172,0.008451451547443867,0.8998908400535583,1.0176799297332764,0.00044218587572686374,-0.1714293211698532,-0.2145491987466812,-0.10457049310207367,2.121737480163574,1.4144798517227173,1.6391302347183228,1.4651973247528076,-1.3345811367034912,0.999067485332489,0.6789548397064209,-0.14465048909187317,0.0011385530233383179,-2.983982563018799,-2.9542038440704346,0.02782340720295906,-1.7476030588150024,0.7124583125114441,-2.999725580215454,1.1321898698806763
142,2.84,0.0,0.30000001192092896,0.0,0.025547221302986145,0.32520103454589844,0.07260490953922272,-0.044419147074222565,0.05688665807247162,-0.07842667400836945,1,0,0,1,0.5876886248588562,1.4947818517684937,1.7405487298965454,0.6976702213287354,2.278385877609253,0.0447622612118721,-0.34056469798088074,1.348400592803955,0.226917564868927,-0.5567269325256348,-1.4509414434432983,-0.7526113986968994,0.5876886248588562,1.0,1.0,0.6976702213287354,1.0,0.0447622612118721,-0.34056469798088074,1.0,0.226917564868927,-0.5567269325256348,-1.0,-0.7526113986968994,-0.05522152781486511,0.1509341597557068,1.0235987901687622,0.8724339008331299,0.06366768479347229,-0.41395118832588196,-0.6066146492958069,0.06366768479347229,2.033320903778076,1.6414986848831177,1.419862151145935,1.5435564517974854,0.10163193941116333,0.04304464906454086,0.9253372550010681,1.0117682218551636,-0.000614119868259877,-0.23202966153621674,-0.27381232380867004,-0.10494466125965118,2.0992140769958496,1.4661388397216797,1.579224705696106,1.489149570465088,-2.203260660171509,2.2391366958618164,1.689777135848999,-0.4518439471721649,0.01773604191839695,-3.0215914249420166,-2.9693078994750977,-0.027079839259386063,-0.9337643980979919,2.9934537410736084,-2.9953789710998535,1.187377691268921
143,2.86,0.0,0.30000001192092896,0.0,0.0296209417283535,0.28674590587615967,0.06628377735614777,-0.3436867296695709,-0.2559776306152344,0.057204000651836395,1,0,0,1,0.9412819743156433,1.4567334651947021,1.6844472885131836,1.1042672395706177,2.1705029010772705,0.3342786431312561,0.2625003755092621,1.434150218963623,0.22943837940692902,-0.30043545365333557,-1.4741016626358032,-0.6608556509017944,0.9412819743156433,1.0,1.0,1.0,1.0,0.3342786431312561,0.2625003755092621,1.0,0.22943837940692902,-0.30043545365333557,-1.0,-0.6608556509017944,0.12157514691352844,0.1509341597557068,1.0235987901687622,1.0235987901687622,0.06366768479347229,-0.26919299364089966,-0.30508214235305786,0.06366768479347229,2.034581422805786,1.7696443796157837,1.419862151145935,1.5894343852996826,0.06980014592409134,0.09206271916627884,0.9658454060554504,1.005346417427063,-0.0013784532202407718,-0.2748074233531952,-0.3205646872520447,-0.10578694939613342,2.0812809467315674,1.5261304378509521,1.5191750526428223,1.5111631155014038,-1.0844053030014038,2.505464792251587,2.2105205059051514,-0.21133548021316528,-0.04603239893913269,-1.3965452909469604,-1.7760940790176392,0.07441143691539764,-0.9861733317375183,3.000643014907837,-3.0024752616882324,0.9691952466964722
144,2.88,0.0,0.30000001192092896,0.0,0.015488691627979279,0.32541096210479736,0.06051567941904068,-0.27079471945762634,-0.20399624109268188,0.01648762822151184,1,0,0,1,0.6682201623916626,1.6489299535751343,1.6251674890518188,0.8875826001167297,2.325988292694092,0.4774196743965149,0.8971019983291626,1.5746440887451172,0.2605401575565338,-0.6020901203155518,-1.4236257076263428,-0.5738375186920166,0.6682201623916626,1.0,1.0,0.8875826001167297,1.0,0.4774196743965149,0.8971019983291626,1.0,0.2605401575565338,-0.6020901203155518,-1.0,-0.5738375186920166,-0.014955759048461914,0.1509341597557068,1.0235987901687622,0.9673900604248047,0.06366768479347229,-0.19762247800827026,0.012218683958053589,0.06366768479347229,2.0501322746276855,1.6188170909881592,1.419862151145935,1.6329433917999268,0.04269813746213913,0.13913831114768982,1.007651448249817,0.9988925457000732,-0.0018932840321213007,-0.2801205813884735,-0.29050329327583313,-0.10584057122468948,2.062014579772949,1.5824953317642212,1.4598690271377563,1.532286524772644,-1.5053786039352417,2.1177220344543457,1.9097410440444946,-0.350950688123703,-0.10023611783981323,0.6750565767288208,3.0029208660125732,0.08033895492553711,-0.9586305618286133,2.489515542984009,-2.7851293087005615,1.0606379508972168
145,2.9,0.0,0.30000001192092896,0.0,-0.009946584701538086,0.3525899648666382,0.011681119911372662,-0.34128618240356445,-0.28038907051086426,0.06817846745252609,1,0,0,1,0.702548086643219,1.764206886291504,1.705740213394165,0.8530308604240417,2.1589343547821045,0.25640207529067993,0.6430845260620117,1.4874060153961182,0.22750325500965118,-0.9847133159637451,-1.3017064332962036,-0.5875117778778076,0.702548086643219,1.0,1.0,0.8530308604240417,1.0,0.25640207529067993,0.6430845260620117,1.0,0.22750325500965118,-0.9847133159637451,-1.0,-0.5875117778778076,0.002208203077316284,0.1509341597557068,1.0235987901687622,0.9501142501831055,0.06366768479347229,-0.30813127756118774,-0.11479005217552185,0.06366768479347229,2.033613681793213,1.4275054931640625,1.419862151145935,1.6261062622070312,0.01317833736538887,0.17256304621696472,1.0400102138519287,0.9903101921081543,-0.0073267570696771145,-0.2688868045806885,-0.23003365099430084,-0.1079985573887825,2.046560287475586,1.5764168500900269,1.4166449308395386,1.5565791130065918,-1.4100340604782104,1.2502329349517822,1.3377593755722046,-0.48437708616256714,-0.35043731331825256,0.41821593046188354,3.0127904415130615,-0.13071665167808533,-0.7263121604919434,-2.1552114486694336,-1.5581661462783813,1.267120122909546
